order_id,order_reference,order_date,delivery_date,customer_id,customer_name,company,salesperson,region,country,city,product_id,product_name,product_category,product_brand,quantity,unit_price,gross_sales,discount,net_sales,tax,cost,revenue,profit,profit_margin_pct,shipping_cost,payment_method,order_status,warehouse,currency,exchange_rate,sales_channel,campaign_source,created_at
ORD-10067,REF-2023-139434,2023-08-14 02:00:00,2023-08-23,CUST-158,Customer_189,Company_74 LLC,Rep_3,Latin America,Mexico,Mexico_City,PRD-3640,Apple Office Supplies Model 12,Office Supplies,Apple,46,765.93,35232.78,1761.64,33471.14,2677.69,20600.5,36148.83,12870.64,35.6,0.0,Stripe,Delivered,WH-Asia,USD,1.0,Online,Referral,2023-08-14 01:01:00
ORD-10068,REF-2023-188425,2023-10-20 20:00:00,2023-10-25,CUST-616,Customer_331,Company_45 LLC,Rep_2,Asia Pacific,China,China_City,PRD-2014,Sony Software Model 91,Software,Sony,8,681.28,5450.24,272.51,5177.73,414.22,4321.79,5591.95,855.94,15.31,0.0,Stripe,Processing,WH-Asia,USD,1.0,Retail,Email,2023-10-20 19:36:00
ORD-10069,REF-2023-397949,2023-05-25 12:00:00,2023-06-02,CUST-358,Customer_371,Company_169 LLC,Rep_20,Asia Pacific,China,China_City,PRD-4576,IKEA Electronics Model 20,Electronics,IKEA,9,501.24,4511.16,676.67,3834.49,306.76,3028.58,4141.25,805.91,19.46,0.0,Bank Transfer,Delivered,WH-West,USD,1.0,Direct Sales,Email,2023-05-25 11:18:00
ORD-10070,REF-2023-802667,2023-12-24 21:00:00,2024-01-01,CUST-819,Customer_425,Company_190 LLC,Rep_17,Europe,France,France_City,PRD-1382,Logitech Electronics Model 83,Electronics,Logitech,72,571.25,41130.0,2056.5,39073.5,3125.88,29830.52,42199.38,9242.98,21.9,0.0,Stripe,Delivered,WH-East,USD,1.0,Direct Sales,Email,2023-12-24 20:48:00
ORD-10071,REF-2023-665990,2023-04-20 10:00:00,2023-05-04,CUST-955,Customer_379,Company_135 LLC,Rep_2,Latin America,Brazil,Brazil_City,PRD-3711,Sony Furniture Model 44,Furniture,Sony,20,124.98,2499.6,0.0,2499.6,199.97,1507.45,2699.5699999999997,992.15,36.75,0.0,PayPal,Delivered,WH-West,USD,1.0,Retail,Organic,2023-04-20 09:06:00
ORD-10072,REF-2023-565776,2023-12-21 19:00:00,2024-01-04,CUST-725,Customer_146,Company_193 LLC,Rep_15,Europe,France,France_City,PRD-1958,Apple Software Model 69,Software,Apple,53,552.81,29298.93,5859.79,23439.14,1875.13,14503.32,25314.27,8935.82,35.3,0.0,PayPal,Delivered,WH-Europe,USD,1.0,Retail,Email,2023-12-21 18:16:00
ORD-10073,REF-2023-154714,2023-10-20 14:00:00,2023-10-29,CUST-756,Customer_247,Company_96 LLC,Rep_18,Asia Pacific,Australia,Australia_City,PRD-4826,Sony Software Model 14,Software,Sony,26,1203.88,31300.88,0.0,31300.88,2504.07,23450.64,33804.950000000004,7850.24,23.22,0.0,Credit Card,Delivered,WH-West,USD,1.0,Direct Sales,Referral,2023-10-20 13:02:00
ORD-10074,REF-2023-347231,2023-09-20 04:00:00,2023-09-28,CUST-495,Customer_42,Company_96 LLC,Rep_8,North America,USA,USA_City,PRD-1115,IKEA Software Model 41,Software,IKEA,4,628.2,2512.8,251.28,2261.52,180.92,1509.7,2442.44,751.82,30.78,0.0,Credit Card,Shipped,WH-Central,USD,1.0,Retail,Organic,2023-09-20 03:57:00
ORD-10075,REF-2023-326130,2023-05-27 15:00:00,2023-06-09,CUST-955,Customer_77,Company_141 LLC,Rep_20,Europe,France,France_City,PRD-3161,Microsoft Software Model 55,Software,Microsoft,79,17.82,1407.78,0.0,1407.78,112.62,573.81,1520.4,833.97,54.85,0.0,Credit Card,Delivered,WH-West,USD,1.0,Direct Sales,Google Ads,2023-05-27 14:56:00
ORD-10076,REF-2023-353690,2023-05-03 13:00:00,2023-05-15,CUST-835,Customer_74,Company_75 LLC,Rep_14,Latin America,Brazil,Brazil_City,PRD-1006,Microsoft Electronics Model 79,Electronics,Microsoft,77,808.72,62271.44,12454.29,49817.15,3985.37,37745.85,53802.520000000004,12071.3,22.44,0.0,Bank Transfer,Delivered,WH-Europe,USD,1.0,Retail,Google Ads,2023-05-03 12:26:00
ORD-10077,REF-2023-117031,2023-07-04 02:00:00,2023-07-14,CUST-465,Customer_404,Company_18 LLC,Rep_12,North America,Canada,Canada_City,PRD-1987,Apple Software Model 94,Software,Apple,82,586.45,48088.9,2404.45,45684.450000000004,3654.76,24114.66,49339.21000000001,21569.79,43.72,0.0,Credit Card,Delivered,WH-Central,USD,1.0,Retail,Google Ads,2023-07-04 01:37:00
ORD-10078,REF-2023-913894,2023-10-07 10:00:00,2023-10-19,CUST-568,Customer_19,Company_76 LLC,Rep_7,Europe,France,France_City,PRD-1179,Microsoft Software Model 26,Software,Microsoft,81,281.59,22808.79,0.0,22808.79,1824.7,9699.21,24633.49,13109.58,53.22,0.0,Credit Card,Delivered,WH-Central,USD,1.0,Partner,None,2023-10-07 09:29:00
ORD-10079,REF-2023-558176,2023-05-10 01:00:00,2023-05-24,CUST-509,Customer_381,Company_113 LLC,Rep_13,Europe,Germany,Germany_City,PRD-2388,Apple Office Supplies Model 24,Office Supplies,Apple,84,504.57,42383.88,,42383.88,3390.71,30505.25,45774.59,11878.63,25.95,0.0,Stripe,Delivered,WH-Central,USD,1.0,Direct Sales,Google Ads,2023-05-10 00:13:00
ORD-10080,REF-2023-567576,2023-08-06 02:00:00,2023-08-14,CUST-717,Customer_368,Company_110 LLC,Rep_6,Europe,France,France_City,PRD-3825,IKEA Office Supplies Model 57,Office Supplies,IKEA,14,129.3,1810.2,362.04,1448.16,115.85,938.15,1564.01,510.01,32.61,0.0,Bank Transfer,Delivered,WH-Central,USD,1.0,Partner,Email,2023-08-06 01:19:00
ORD-10081,REF-2023-136489,2023-01-30 02:00:00,2023-02-11,CUST-229,Customer_35,Company_61 LLC,Rep_12,Latin America,Mexico,Mexico_City,PRD-2483,Apple Furniture Model 50,Furniture,Apple,19,1274.52,24215.88,4843.18,19372.7,1549.82,17254.41,20922.52,2118.29,10.12,0.0,Credit Card,Delivered,WH-Europe,USD,1.0,Direct Sales,Email,2023-01-30 01:31:00
ORD-10082,REF-2023-623285,2023-02-09 18:00:00,2023-02-13,CUST-630,Customer_199,Company_144 LLC,Rep_4,Asia Pacific,Australia,Australia_City,PRD-2072,Logitech Office Supplies Model 100,Office Supplies,Logitech,32,1441.17,46117.44,0.0,46117.44,3689.4,32017.95,49806.840000000004,14099.49,28.31,0.0,Bank Transfer,Delivered,WH-West,USD,1.0,Direct Sales,Referral,2023-02-09 17:47:00
ORD-10083,REF-2023-844007,2023-03-04 04:00:00,2023-03-07,CUST-166,Customer_282,Company_139 LLC,Rep_10,Latin America,Brazil,Brazil_City,PRD-4650,Dell Software Model 39,Software,Dell,88,1451.67,127746.96,6387.35,121359.61,9708.77,85224.59,131068.38,36135.02,27.57,0.0,PayPal,Delivered,WH-West,USD,1.0,Direct Sales,None,2023-03-04 03:45:00
ORD-10084,REF-2023-678443,2023-03-04 06:00:00,2023-03-18,CUST-232,Customer_314,Company_23 LLC,Rep_3,Europe,UK,UK_City,PRD-2266,Apple Software Model 51,Software,Apple,47,835.49,39268.03,1963.4,37304.63,2984.37,23048.85,40289.0,14255.78,35.38,0.0,Stripe,Delivered,WH-Europe,USD,1.0,Online,Organic,2023-03-04 05:39:00
ORD-10085,REF-2023-158104,2023-11-25 02:00:00,2023-12-04,CUST-951,Customer_64,Company_133 LLC,Rep_5,Latin America,Mexico,Mexico_City,PRD-2245,Sony Furniture Model 22,Furniture,Sony,99,1449.73,143523.27,14352.33,129170.93999999999,10333.68,86278.37,139504.62,42892.57,30.75,0.0,PayPal,Delivered,WH-West,USD,1.0,Direct Sales,None,2023-11-25 01:02:00
ORD-10086,REF-2023-772124,2023-05-26 02:00:00,2023-06-01,CUST-272,Customer_304,Company_149 LLC,Rep_5,Europe,France,France_City,PRD-1701,Sony Office Supplies Model 85,Office Supplies,Sony,81,461.21,37358.01,5603.7,31754.31,2540.34,16339.32,34294.65,15414.99,44.95,0.0,Bank Transfer,Shipped,WH-Asia,USD,1.0,Online,Google Ads,2023-05-26 01:54:00
ORD-10087,REF-2023-672079,2023-01-24 20:00:00,2023-02-07,CUST-396,Customer_329,Company_78 LLC,Rep_16,Asia Pacific,China,China_City,PRD-2003,Herman Miller Furniture Model 88,Furniture,Herman Miller,80,962.1,76968.0,7696.8,69271.2,5541.7,58156.92,74812.9,11114.28,14.86,0.0,Stripe,Delivered,WH-East,USD,1.0,Online,Organic,2023-01-24 19:31:00
ORD-10088,REF-2023-237118,2023-08-01 15:00:00,2023-08-10,CUST-878,Customer_190,Company_132 LLC,Rep_18,Europe,Germany,Germany_City,PRD-1434,IKEA Furniture Model 41,Furniture,IKEA,92,485.78,44691.76,2234.59,42457.17,3396.57,35313.18,45853.74,7143.99,15.58,0.0,PayPal,Delivered,WH-Central,USD,1.0,Partner,Organic,2023-08-01 14:50:00
ORD-10089,REF-2023-900190,2023-02-19 01:00:00,2023-02-25,CUST-263,Customer_256,Company_132 LLC,Rep_15,Latin America,Mexico,Mexico_City,PRD-3042,Sony Furniture Model 40,Furniture,Sony,42,1401.29,58854.18,11770.84,47083.34,3766.67,30903.5,50850.009999999995,16179.84,31.82,0.0,Stripe,Delivered,WH-Europe,USD,1.0,Partner,Organic,2023-02-19 00:46:00
ORD-10090,REF-2023-377319,2023-10-26 11:00:00,2023-10-28,CUST-844,Customer_188,Company_196 LLC,Rep_13,North America,Canada,Canada_City,PRD-2498,Microsoft Software Model 6,Software,Microsoft,37,809.67,29957.79,0.0,29957.79,2396.62,17146.97,32354.41,12810.82,39.6,0.0,Stripe,Delivered,WH-Asia,USD,1.0,Retail,Email,2023-10-26 10:24:00
ORD-10091,REF-2023-483366,2023-05-28 02:00:00,2023-06-05,CUST-873,Customer_74,Company_51 LLC,Rep_20,Latin America,Mexico,Mexico_City,PRD-3085,Sony Electronics Model 52,Electronics,Sony,13,596.92,7759.96,388.0,7371.96,589.76,4835.49,7961.72,2536.47,31.86,0.0,Credit Card,Delivered,WH-West,USD,1.0,Direct Sales,Referral,2023-05-28 01:26:00
ORD-10092,REF-2023-722565,2023-08-22 04:00:00,2023-09-02,CUST-444,Customer_260,Company_131 LLC,Rep_18,Europe,Germany,Germany_City,PRD-3006,Sony Office Supplies Model 91,Office Supplies,Sony,51,1486.02,75787.02,15157.4,60629.62,4850.37,55858.12,65479.990000000005,4771.5,7.29,0.0,Bank Transfer,Delivered,WH-East,USD,1.0,Direct Sales,Email,2023-08-22 03:16:00
ORD-10093,REF-2023-856442,2023-02-26 13:00:00,2023-03-09,CUST-152,Customer_299,Company_123 LLC,Rep_6,Asia Pacific,China,China_City,PRD-3147,Microsoft Electronics Model 81,Electronics,Microsoft,34,1450.94,49331.96,7399.79,41932.17,3354.57,31131.12,45286.74,10801.05,23.85,0.0,Stripe,Delivered,WH-West,USD,1.0,Online,None,2023-02-26 12:15:00
ORD-10094,REF-2023-741181,2023-02-26 06:00:00,2023-02-28,CUST-582,Customer_447,Company_189 LLC,Rep_2,Latin America,Mexico,Mexico_City,PRD-3890,Sony Software Model 18,Software,Sony,53,1038.85,55059.05,5505.91,49553.14,3964.25,33075.5,53517.39,16477.64,30.79,0.0,PayPal,Delivered,WH-Europe,USD,1.0,Partner,Email,2023-02-26 05:48:00
ORD-10095,REF-2023-335790,2023-08-24 17:00:00,2023-08-31,CUST-404,Customer_395,Company_74 LLC,Rep_7,Asia Pacific,China,China_City,PRD-3827,Microsoft Office Supplies Model 91,Office Supplies,Microsoft,25,1436.43,35910.75,1795.54,34115.21,2729.22,22380.82,36844.43,11734.39,31.85,0.0,Stripe,Delivered,WH-Central,USD,1.0,Direct Sales,Email,2023-08-24 16:52:00
ORD-10096,REF-2023-563864,2023-10-21 21:00:00,2023-10-31,CUST-771,Customer_132,Company_192 LLC,Rep_16,Latin America,Mexico,Mexico_City,PRD-1876,Sony Office Supplies Model 26,Office Supplies,Sony,38,72.68,2761.84,552.37,2209.4700000000003,176.76,1192.04,2386.2300000000005,1017.43,42.64,0.0,Bank Transfer,Shipped,WH-Central,USD,1.0,Retail,Google Ads,2023-10-21 20:20:00
ORD-10097,REF-2023-814281,2023-10-28 07:00:00,2023-11-02,CUST-889,Customer_71,Company_2 LLC,Rep_18,North America,USA,USA_City,PRD-4805,Apple Furniture Model 21,Furniture,Apple,13,625.82,8135.66,1627.13,6508.53,520.68,4791.59,7029.21,1716.94,24.43,0.0,Stripe,Delivered,WH-Europe,USD,1.0,Partner,Organic,2023-10-28 06:11:00
ORD-10098,REF-2023-138105,2023-05-28 10:00:00,2023-06-03,CUST-956,Customer_204,Company_127 LLC,Rep_6,North America,USA,USA_City,PRD-4836,Apple Furniture Model 96,Furniture,Apple,23,632.65,14550.95,0.0,14550.95,1164.08,11256.16,15715.03,3294.79,20.97,0.0,Bank Transfer,Shipped,WH-East,USD,1.0,Direct Sales,None,2023-05-28 09:21:00
ORD-10099,REF-2023-866634,2023-02-24 10:00:00,2023-03-02,CUST-569,Customer_332,Company_66 LLC,Rep_6,Latin America,Mexico,Mexico_City,PRD-1057,Microsoft Furniture Model 95,Furniture,Microsoft,35,297.29,10405.15,0.0,10405.15,832.41,5538.39,11237.56,4866.76,43.31,0.0,Bank Transfer,Delivered,WH-Asia,USD,1.0,Retail,Organic,2023-02-24 09:20:00
ORD-10100,REF-2023-360096,2023-11-24 12:00:00,2023-12-02,CUST-106,Customer_134,Company_99 LLC,Rep_8,Asia Pacific,Japan,Japan_City,PRD-2829,Dell Software Model 97,Software,Dell,24,1472.71,35345.04,3534.5,31810.54,2544.84,18713.1,34355.380000000005,13097.44,38.12,0.0,Bank Transfer,Processing,WH-Central,USD,1.0,Online,Email,2023-11-24 11:18:00
ORD-10101,REF-2023-837733,2023-07-04 22:00:00,2023-07-09,CUST-888,Customer_160,Company_177 LLC,Rep_4,North America,USA,USA_City,PRD-3616,Logitech Software Model 38,Software,Logitech,21,614.07,12895.47,1934.32,10961.15,876.89,9919.74,11838.039999999999,1041.41,8.8,0.0,Bank Transfer,Delivered,WH-West,USD,1.0,Retail,Referral,2023-07-04 21:50:00
ORD-10102,REF-2023-185847,2023-08-21 23:00:00,2023-09-01,CUST-638,Customer_229,Company_136 LLC,Rep_12,Asia Pacific,Australia,Australia_City,PRD-1319,Samsung Software Model 73,Software,Samsung,98,378.72,37114.56,5567.18,31547.379999999997,2523.79,27808.23,34071.17,3739.15,10.97,0.0,Credit Card,Delivered,WH-Asia,USD,1.0,Retail,None,2023-08-21 22:25:00
ORD-10103,REF-2023-575458,2023-03-18 05:00:00,2023-03-25,CUST-235,Customer_263,Company_107 LLC,Rep_15,Latin America,Brazil,Brazil_City,PRD-3309,Microsoft Furniture Model 8,Furniture,Microsoft,12,1349.35,16192.2,1619.22,14572.980000000001,1165.84,11714.68,15738.820000000002,2858.3,18.16,0.0,Stripe,Delivered,WH-Central,USD,1.0,Online,Referral,2023-03-18 04:43:00
ORD-10104,REF-2023-172371,2023-01-02 23:00:00,2023-01-07,CUST-583,Customer_17,Company_74 LLC,Rep_14,North America,USA,USA_City,PRD-1737,IKEA Software Model 99,Software,IKEA,90,105.0,9450.0,0.0,9450.0,756.0,7312.72,10206.0,2137.28,20.94,0.0,PayPal,Delivered,WH-Europe,USD,1.0,Direct Sales,Referral,2023-01-02 22:31:00
ORD-10105,REF-2023-863214,2023-07-13 12:00:00,2023-07-16,CUST-328,Customer_428,Company_1 LLC,Rep_1,Europe,France,France_City,PRD-2222,Dell Office Supplies Model 60,Office Supplies,Dell,23,1489.34,34254.82,3425.48,30829.34,2466.35,20948.09,33295.69,9881.25,29.68,0.0,Stripe,Delivered,WH-West,USD,1.0,Retail,Referral,2023-07-13 11:37:00
ORD-10106,REF-2023-568127,2023-03-21 08:00:00,2023-03-26,CUST-712,Customer_345,Company_181 LLC,Rep_2,North America,USA,USA_City,PRD-2002,Apple Software Model 95,Software,Apple,31,317.06,9828.86,0.0,9828.86,786.31,6266.66,10615.17,3562.2,33.56,0.0,Credit Card,Delivered,WH-West,USD,1.0,Retail,Google Ads,2023-03-21 07:51:00
ORD-10107,REF-2023-533649,2023-09-15 09:00:00,2023-09-20,CUST-407,Customer_141,Company_16 LLC,Rep_18,Asia Pacific,China,China_City,PRD-4885,Samsung Office Supplies Model 76,Office Supplies,Samsung,39,1315.62,51309.18,10261.84,41047.34,3283.79,31221.66,44331.13,9825.68,22.16,0.0,PayPal,Delivered,WH-Europe,USD,1.0,Partner,Google Ads,2023-09-15 08:37:00
ORD-10108,REF-2023-596520,2023-11-26 21:00:00,2023-12-04,CUST-346,Customer_435,Company_58 LLC,Rep_10,Asia Pacific,China,China_City,PRD-4512,Herman Miller Software Model 91,Software,Herman Miller,20,456.83,9136.6,0.0,9136.6,730.93,6411.76,9867.53,2724.84,27.61,0.0,PayPal,Shipped,WH-East,USD,1.0,Partner,Referral,2023-11-26 20:24:00
ORD-10109,REF-2023-196955,2023-09-29 04:00:00,2023-10-07,CUST-648,Customer_371,Company_49 LLC,Rep_2,Europe,Germany,Germany_City,PRD-2099,IKEA Furniture Model 49,Furniture,IKEA,83,127.81,10608.23,1060.82,9547.41,763.79,7837.93,10311.2,1709.48,16.58,0.0,Credit Card,Shipped,WH-West,USD,1.0,Retail,Referral,2023-09-29 03:46:00
ORD-10110,REF-2023-350956,2023-06-20 09:00:00,2023-06-22,CUST-665,Customer_165,Company_199 LLC,Rep_10,Europe,UK,UK_City,PRD-2559,Microsoft Electronics Model 60,Electronics,Microsoft,32,1046.48,33487.36,,26789.89,2143.19,16134.39,28933.079999999998,10655.5,36.83,0.0,Bank Transfer,Delivered,WH-Central,USD,1.0,Partner,Referral,2023-06-20 08:53:00
ORD-10111,REF-2023-373441,2023-08-29 10:00:00,2023-09-03,CUST-666,Customer_479,Company_150 LLC,Rep_19,Asia Pacific,Australia,Australia_City,PRD-3949,Apple Software Model 54,Software,Apple,73,1297.49,94716.77,18943.35,75773.42000000001,6061.87,43415.24,81835.29000000001,32358.18,39.54,0.0,Bank Transfer,Delivered,WH-Central,USD,1.0,Retail,Referral,2023-08-29 09:23:00
ORD-10112,REF-2023-855303,2023-05-06 15:00:00,2023-05-16,CUST-659,Customer_251,Company_48 LLC,Rep_18,Asia Pacific,Australia,Australia_City,PRD-3628,Microsoft Software Model 8,Software,Microsoft,59,260.67,15379.53,768.98,14610.550000000001,1168.84,7193.1,15779.390000000001,7417.45,47.01,0.0,Credit Card,Shipped,WH-East,USD,1.0,Online,Google Ads,2023-05-06 14:33:00
ORD-10113,REF-2023-799143,2023-03-12 20:00:00,2023-03-17,CUST-731,Customer_468,Company_124 LLC,Rep_16,North America,USA,USA_City,PRD-1064,Samsung Electronics Model 1,Electronics,Samsung,65,689.45,44814.25,0.0,44814.25,3585.14,29000.83,48399.39,15813.42,32.67,0.0,Stripe,Delivered,WH-Asia,USD,1.0,Direct Sales,None,2023-03-12 19:41:00
ORD-10114,REF-2023-364679,2023-01-09 16:00:00,2023-01-22,CUST-934,Customer_182,Company_69 LLC,Rep_13,Latin America,Brazil,Brazil_City,PRD-1323,Dell Electronics Model 48,Electronics,Dell,68,231.86,15766.48,0.0,15766.48,1261.32,10215.3,17027.8,5551.18,32.6,0.0,Stripe,Delivered,WH-West,USD,1.0,Retail,Email,2023-01-09 15:16:00
ORD-10115,REF-2023-836986,2023-02-11 20:00:00,2023-02-23,CUST-275,Customer_43,Company_128 LLC,Rep_14,North America,USA,USA_City,PRD-3641,Herman Miller Software Model 43,Software,Herman Miller,49,833.53,40842.97,0.0,40842.97,3267.44,26739.86,44110.41,14103.11,31.97,0.0,Credit Card,Shipped,WH-East,USD,1.0,Retail,Organic,2023-02-11 19:02:00
ORD-10116,REF-2023-991737,2023-12-21 18:00:00,2023-12-30,CUST-422,Customer_9,Company_54 LLC,Rep_19,Asia Pacific,Japan,Japan_City,PRD-1590,Logitech Electronics Model 97,Electronics,Logitech,70,849.63,59474.1,,59474.1,4757.93,28056.42,64232.03,31417.68,48.91,0.0,Stripe,Shipped,WH-Central,USD,1.0,Retail,None,2023-12-21 17:44:00
ORD-10117,REF-2023-558320,2023-10-18 12:00:00,2023-10-30,CUST-337,Customer_430,Company_20 LLC,Rep_11,Asia Pacific,Australia,Australia_City,PRD-3478,Dell Furniture Model 99,Furniture,Dell,65,1120.73,72847.45,3642.37,69205.08,5536.41,30703.64,74741.49,38501.44,51.51,0.0,Stripe,Processing,WH-Central,USD,1.0,Online,Email,2023-10-18 11:09:00
ORD-10118,REF-2023-909676,2023-08-19 15:00:00,2023-08-24,CUST-733,Customer_152,Company_64 LLC,Rep_3,Asia Pacific,China,China_City,PRD-1336,Herman Miller Software Model 35,Software,Herman Miller,24,1022.75,24546.0,4909.2,19636.8,1570.94,13550.11,21207.739999999998,6086.69,28.7,0.0,PayPal,Delivered,WH-West,USD,1.0,Partner,Email,2023-08-19 14:36:00
ORD-10119,REF-2023-684041,2023-02-24 02:00:00,2023-02-26,CUST-668,Customer_263,Company_105 LLC,Rep_4,Asia Pacific,Australia,Australia_City,PRD-1107,Logitech Office Supplies Model 12,Office Supplies,Logitech,14,207.44,2904.16,0.0,2904.16,232.33,1662.32,3136.49,1241.84,39.59,0.0,Bank Transfer,Delivered,WH-Asia,USD,1.0,Direct Sales,Referral,2023-02-24 01:59:00
ORD-10120,REF-2023-253023,2023-05-30 13:00:00,2023-06-07,CUST-164,Customer_86,Company_112 LLC,Rep_9,North America,USA,USA_City,PRD-2724,Herman Miller Furniture Model 39,Furniture,Herman Miller,22,216.87,4771.14,238.56,4532.58,362.61,2420.7,4895.19,2111.88,43.14,0.0,Stripe,Delivered,WH-Central,USD,1.0,Direct Sales,Organic,2023-05-30 12:13:00
ORD-10121,REF-2023-943135,2023-11-17 15:00:00,2023-11-28,CUST-982,Customer_169,Company_113 LLC,Rep_11,Europe,Germany,Germany_City,PRD-2763,Sony Electronics Model 84,Electronics,Sony,39,20.08,783.12,78.31,704.81,56.38,507.52,781.14,177.34,22.7,19.95,PayPal,Delivered,WH-Asia,USD,1.0,Retail,Referral,2023-11-17 14:39:00
ORD-10122,REF-2023-691240,2023-04-01 12:00:00,2023-04-08,CUST-304,Customer_304,Company_140 LLC,Rep_6,Asia Pacific,China,China_City,PRD-3792,Samsung Software Model 99,Software,Samsung,42,570.32,23953.44,2395.34,21558.1,1724.65,13078.73,23282.75,8479.37,36.42,0.0,Credit Card,Processing,WH-Europe,USD,1.0,Retail,Referral,2023-04-01 11:08:00
ORD-10123,REF-2023-927406,2023-05-30 22:00:00,2023-06-02,CUST-486,Customer_38,Company_115 LLC,Rep_20,Latin America,Mexico,Mexico_City,PRD-2962,Logitech Furniture Model 75,Furniture,Logitech,31,386.5,11981.5,0.0,11981.5,958.52,8220.44,12940.02,3761.06,29.07,0.0,Stripe,Delivered,WH-Europe,USD,1.0,Online,Email,2023-05-30 21:15:00
ORD-10124,REF-2023-776364,2023-10-02 19:00:00,2023-10-14,CUST-793,Customer_332,Company_103 LLC,Rep_11,North America,USA,USA_City,PRD-4955,IKEA Furniture Model 56,Furniture,IKEA,22,974.03,21428.66,0.0,21428.66,1714.29,13399.09,23142.95,8029.57,34.7,0.0,Credit Card,Delivered,WH-Central,USD,1.0,Retail,None,2023-10-02 18:12:00
ORD-10125,REF-2023-258067,2023-09-23 17:00:00,2023-10-04,CUST-453,Customer_13,Company_124 LLC,Rep_4,Europe,Germany,Germany_City,PRD-2210,Herman Miller Office Supplies Model 54,Office Supplies,Herman Miller,60,1160.79,69647.4,10447.11,59200.28999999999,4736.02,47093.83,63936.31,12106.46,18.94,0.0,Credit Card,Delivered,WH-West,USD,1.0,Direct Sales,Email,2023-09-23 16:38:00
ORD-10126,REF-2023-414849,2023-08-22 06:00:00,2023-09-01,CUST-145,Customer_415,Company_182 LLC,Rep_4,Latin America,Mexico,Mexico_City,PRD-1092,Dell Software Model 44,Software,Dell,57,1085.77,61888.89,6188.89,55700.0,4456.0,32650.34,60156.0,23049.66,38.32,0.0,Credit Card,Delivered,WH-West,USD,1.0,Retail,None,2023-08-22 05:48:00
ORD-10127,REF-2023-514798,2023-10-10 05:00:00,2023-10-17,CUST-129,Customer_378,Company_158 LLC,Rep_7,Latin America,Mexico,Mexico_City,PRD-2841,Herman Miller Furniture Model 76,Furniture,Herman Miller,81,284.83,23071.23,4614.25,18456.98,1476.56,15294.45,19933.54,3162.53,15.87,0.0,Stripe,Delivered,WH-West,USD,1.0,Retail,Email,2023-10-10 04:11:00
ORD-10128,REF-2023-613261,2023-12-27 02:00:00,2024-01-07,CUST-640,Customer_495,Company_164 LLC,Rep_11,North America,USA,USA_City,PRD-3445,IKEA Office Supplies Model 50,Office Supplies,IKEA,26,691.75,17985.5,899.28,17086.22,1366.9,12019.36,18453.120000000003,5066.86,27.46,0.0,Stripe,Delivered,WH-Central,USD,1.0,Direct Sales,Referral,2023-12-27 01:20:00
ORD-10129,REF-2023-491439,2023-03-30 21:00:00,2023-04-12,CUST-810,Customer_73,Company_131 LLC,Rep_13,Asia Pacific,China,China_City,PRD-2713,Sony Electronics Model 77,Electronics,Sony,41,185.61,7610.01,380.5,7229.51,578.36,3400.0,7807.87,3829.51,49.05,0.0,PayPal,Delivered,WH-Europe,USD,1.0,Retail,Referral,2023-03-30 20:19:00
ORD-10130,REF-2023-749498,2023-10-03 22:00:00,2023-10-15,CUST-154,Customer_444,Company_92 LLC,Rep_1,Europe,France,France_City,PRD-2984,Microsoft Furniture Model 18,Furniture,Microsoft,37,219.04,8104.48,405.22,7699.259999999999,615.94,5971.33,8315.199999999999,1727.93,20.78,0.0,PayPal,Shipped,WH-Asia,USD,1.0,Partner,Referral,2023-10-03 21:16:00
